,balikpapan,bandung,batam,jakarta,makassar,medan,palembang,pekanbaru,surabaya,yogyakarta
2020-07-27,71050.0,43050.0,71550.0,56900.0,23600.0,39250.0,28550.0,60500.0,42450.0,53050.0
2020-07-28,71050.0,43050.0,71550.0,56900.0,23600.0,39250.0,28550.0,60500.0,42450.0,53050.0
2020-07-29,71050.0,43050.0,71550.0,56900.0,23600.0,39250.0,58050.0,60500.0,42450.0,53050.0
2020-07-30,71050.0,43050.0,71550.0,56900.0,23600.0,39250.0,28550.0,60500.0,42450.0,53050.0
2020-07-31,,,,,,,,,,
2020-08-01,,,,,,,,,,
2020-08-02,,,,,,,,,,
2020-08-03,71050.0,43050.0,71550.0,56900.0,23600.0,39250.0,28550.0,60500.0,42450.0,53050.0
2020-08-04,71050.0,43050.0,71550.0,56900.0,23600.0,39250.0,28550.0,60500.0,42450.0,53050.0
2020-08-05,71050.0,47200.0,72300.0,49050.0,36750.0,43350.0,56950.0,60500.0,42450.0,49650.0
2020-08-06,71050.0,47200.0,72300.0,49050.0,36750.0,43350.0,26350.0,60500.0,42450.0,49650.0
2020-08-07,71050.0,47200.0,72300.0,49050.0,36750.0,43350.0,26350.0,60500.0,42450.0,49650.0
2020-08-08,,,,,,,,,,
2020-08-09,,,,,,,,,,
2020-08-10,71050.0,47200.0,72300.0,49050.0,36750.0,43350.0,26350.0,60500.0,42450.0,49650.0
2020-08-11,71050.0,47200.0,72300.0,49050.0,36750.0,43350.0,26350.0,60500.0,42450.0,49650.0
2020-08-12,62900.0,46100.0,75900.0,50050.0,36750.0,43350.0,56900.0,60500.0,43100.0,49650.0
2020-08-13,62900.0,46100.0,75900.0,50050.0,36750.0,43350.0,26300.0,60500.0,43100.0,49650.0
2020-08-14,62900.0,46100.0,75900.0,50050.0,36750.0,43350.0,26300.0,60500.0,43100.0,49650.0
2020-08-15,,,,,,,,,,
2020-08-16,,,,,,,,,,
2020-08-17,,,,,,,,,,
2020-08-18,62900.0,46100.0,75900.0,50050.0,36750.0,43350.0,26300.0,60500.0,43100.0,49650.0
2020-08-19,60650.0,46100.0,75900.0,54650.0,36450.0,44000.0,57000.0,60500.0,44100.0,49650.0
2020-08-20,,,,,,,,,,
2020-08-21,,,,,,,,,,
2020-08-22,,,,,,,,,,
2020-08-23,,,,,,,,,,
2020-08-24,60650.0,46100.0,75900.0,54650.0,36450.0,44000.0,26500.0,34100.0,44100.0,49650.0
2020-08-25,60650.0,46100.0,75900.0,54650.0,36450.0,44000.0,26500.0,34100.0,44100.0,49650.0
2020-08-26,60650.0,45150.0,74600.0,54650.0,34950.0,38000.0,57000.0,60500.0,44100.0,44300.0
2020-08-27,60650.0,45150.0,74600.0,54650.0,34950.0,38000.0,26500.0,34100.0,44100.0,44300.0
2020-08-28,60650.0,45150.0,74600.0,54650.0,34950.0,38000.0,26500.0,34100.0,44100.0,44300.0
2020-08-29,,,,,,,,,,
2020-08-30,,,,,,,,,,
2020-08-31,60650.0,45150.0,74600.0,54650.0,34950.0,38000.0,26500.0,34100.0,44100.0,44300.0
2020-09-01,60650.0,45150.0,74600.0,54650.0,34950.0,38000.0,26500.0,34100.0,44100.0,44300.0
2020-09-02,60650.0,42600.0,72700.0,54650.0,37350.0,38000.0,54100.0,34550.0,44100.0,40550.0
2020-09-03,60650.0,42600.0,72700.0,54650.0,37350.0,38000.0,54100.0,34550.0,44100.0,40550.0
2020-09-04,60650.0,42600.0,72700.0,54650.0,37350.0,38000.0,54100.0,34550.0,44100.0,40550.0
2020-09-05,,,,,,,,,,
2020-09-06,,,,,,,,,,
2020-09-07,60650.0,42600.0,72700.0,54650.0,37350.0,38000.0,54100.0,34550.0,44100.0,40550.0
2020-09-08,60650.0,42600.0,72700.0,54650.0,37350.0,38000.0,54100.0,34550.0,44100.0,40550.0
2020-09-09,60650.0,42950.0,71500.0,56550.0,37300.0,44350.0,53950.0,34550.0,39250.0,42050.0
2020-09-10,60650.0,42950.0,71500.0,56550.0,37300.0,44350.0,53950.0,34550.0,39250.0,42050.0
2020-09-11,60650.0,42950.0,71500.0,56550.0,37300.0,44350.0,53950.0,34550.0,39250.0,42050.0
2020-09-12,,,,,,,,,,
2020-09-13,,,,,,,,,,
2020-09-14,60650.0,42950.0,71500.0,56550.0,37300.0,44350.0,53950.0,34550.0,39250.0,42050.0
2020-09-15,60650.0,42950.0,71500.0,56550.0,37300.0,44350.0,53950.0,34550.0,39250.0,42050.0
2020-09-16,66300.0,46950.0,71050.0,54550.0,37300.0,44350.0,54000.0,34050.0,40500.0,44050.0
2020-09-17,66300.0,46950.0,71050.0,54550.0,37300.0,44350.0,54000.0,33100.0,40500.0,44050.0
2020-09-18,66300.0,46950.0,71050.0,54550.0,37300.0,44350.0,54000.0,33100.0,40500.0,44050.0
2020-09-19,,,,,,,,,,
2020-09-20,,,,,,,,,,
2020-09-21,66300.0,46950.0,71050.0,54550.0,37300.0,44350.0,54000.0,33100.0,40500.0,44050.0
2020-09-22,66300.0,46950.0,71050.0,54550.0,37300.0,44350.0,54000.0,33100.0,40500.0,44050.0
2020-09-23,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,35650.0,40850.0,45300.0
2020-09-24,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,36300.0,40850.0,45300.0
2020-09-25,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,36300.0,40850.0,45300.0
2020-09-26,,,,,,,,,,
2020-09-27,,,,,,,,,,
2020-09-28,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,36300.0,40850.0,45300.0
2020-09-29,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,36300.0,40850.0,45300.0
2020-09-30,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,35650.0,40850.0,45300.0
2020-10-01,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,36300.0,40850.0,45300.0
2020-10-02,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,36300.0,40850.0,45300.0
2020-10-03,,,,,,,,,,
2020-10-04,,,,,,,,,,
2020-10-05,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,36300.0,40850.0,45300.0
2020-10-06,66300.0,45950.0,70650.0,54550.0,40700.0,44350.0,57750.0,36300.0,40850.0,45300.0
2020-10-07,64550.0,48200.0,72050.0,50650.0,41700.0,44350.0,57750.0,41100.0,40100.0,45300.0
2020-10-08,64550.0,48200.0,72050.0,50650.0,41700.0,44350.0,57750.0,41100.0,40100.0,45300.0
2020-10-09,64550.0,48200.0,72050.0,50650.0,41700.0,44350.0,57750.0,41100.0,40100.0,45300.0
2020-10-10,,,,,,,,,,
2020-10-11,,,,,,,,,,
2020-10-12,64550.0,48200.0,72050.0,50650.0,41700.0,44350.0,57750.0,41100.0,40100.0,45300.0
2020-10-13,64550.0,48200.0,72050.0,50650.0,41700.0,44350.0,57750.0,41100.0,40100.0,45300.0
2020-10-14,64550.0,47200.0,80400.0,56400.0,50450.0,57800.0,59050.0,41100.0,41500.0,44450.0
2020-10-15,64550.0,47200.0,80400.0,56400.0,50450.0,57800.0,59050.0,41100.0,41500.0,44450.0
2020-10-16,64550.0,47200.0,80400.0,56400.0,50450.0,57800.0,59050.0,41100.0,41500.0,44450.0
2020-10-17,,,,,,,,,,
2020-10-18,,,,,,,,,,
2020-10-19,64550.0,47200.0,80400.0,56400.0,50450.0,57800.0,59050.0,41100.0,41500.0,44450.0
2020-10-20,64550.0,47200.0,80400.0,56400.0,50450.0,57800.0,59050.0,41100.0,41500.0,44450.0
2020-10-21,64550.0,53300.0,83150.0,61400.0,50700.0,52150.0,63100.0,41100.0,41500.0,50950.0
2020-10-22,64550.0,53300.0,83150.0,61400.0,50700.0,52150.0,63100.0,41100.0,41500.0,50950.0
2020-10-23,64550.0,53300.0,83150.0,61400.0,50700.0,52150.0,63100.0,41100.0,41500.0,50950.0
2020-10-24,,,,,,,,,,
2020-10-25,,,,,,,,,,
2020-10-26,64550.0,53300.0,83150.0,61400.0,50700.0,52150.0,63100.0,41100.0,41500.0,50950.0
2020-10-27,64550.0,53300.0,83150.0,61400.0,50700.0,52150.0,63100.0,41100.0,41500.0,50950.0
2020-10-28,,,,,,,,,,
2020-10-29,,,,,,,,,,
2020-10-30,,,,,,,,,,
2020-10-31,,,,,,,,,,
2020-11-01,,,,,,,,,,
2020-11-02,64550.0,56150.0,86650.0,63400.0,49950.0,44950.0,40600.0,41100.0,41200.0,52300.0
2020-11-03,64550.0,56150.0,86650.0,63400.0,49950.0,44950.0,40600.0,41100.0,41200.0,52300.0
2020-11-04,64550.0,61550.0,91300.0,63400.0,52200.0,41600.0,65350.0,51400.0,50450.0,64050.0
2020-11-05,64550.0,61550.0,91300.0,63400.0,52200.0,41600.0,65350.0,51400.0,50450.0,64050.0
2020-11-06,64550.0,61550.0,91300.0,63400.0,52200.0,41600.0,65350.0,51400.0,50450.0,64050.0
2020-11-07,,,,,,,,,,
2020-11-08,,,,,,,,,,
2020-11-09,64550.0,61550.0,91300.0,63400.0,52200.0,41600.0,65350.0,51400.0,50450.0,64050.0
2020-11-10,64550.0,61550.0,91300.0,63400.0,52200.0,41600.0,65350.0,51400.0,50450.0,64050.0
2020-11-11,66650.0,64250.0,91300.0,61900.0,51800.0,45250.0,65350.0,51400.0,50450.0,67550.0
2020-11-12,66650.0,64250.0,91300.0,61900.0,51800.0,45250.0,65350.0,51400.0,50450.0,67550.0
2020-11-13,66650.0,64250.0,91300.0,61900.0,51800.0,45250.0,65350.0,51400.0,50450.0,67550.0
2020-11-14,,,,,,,,,,
2020-11-15,,,,,,,,,,
2020-11-16,66650.0,64250.0,91300.0,61900.0,51800.0,45250.0,65350.0,51400.0,50450.0,67550.0
2020-11-17,66650.0,64250.0,91300.0,61900.0,51800.0,45250.0,65350.0,51400.0,50450.0,67550.0
2020-11-18,66650.0,60900.0,87650.0,61900.0,51050.0,45250.0,66300.0,51400.0,55700.0,67550.0
2020-11-19,66650.0,60900.0,87650.0,61900.0,51050.0,45250.0,66300.0,51400.0,55700.0,67550.0
2020-11-20,66650.0,60900.0,87650.0,61900.0,51050.0,45250.0,66300.0,51400.0,55700.0,67550.0
2020-11-21,,,,,,,,,,
2020-11-22,,,,,,,,,,
2020-11-23,66650.0,60900.0,87650.0,61900.0,51050.0,45250.0,66300.0,51400.0,55700.0,67550.0
2020-11-24,66650.0,60900.0,87650.0,61900.0,51050.0,45250.0,66300.0,51400.0,55700.0,67550.0
2020-11-25,66650.0,64000.0,91250.0,63400.0,54800.0,45250.0,66300.0,51400.0,54950.0,67550.0
2020-11-26,66650.0,64000.0,91250.0,63400.0,54800.0,45250.0,66300.0,51400.0,54950.0,67550.0
2020-11-27,66650.0,64000.0,91250.0,63400.0,54800.0,45250.0,66300.0,51400.0,54950.0,67550.0
2020-11-28,,,,,,,,,,
2020-11-29,,,,,,,,,,
2020-11-30,66650.0,64000.0,91250.0,63400.0,54800.0,45250.0,66300.0,51400.0,54950.0,67550.0
2020-12-01,66650.0,64000.0,91250.0,63400.0,54800.0,45250.0,66300.0,51400.0,54950.0,67550.0
2020-12-02,66650.0,62950.0,89850.0,64650.0,55950.0,50550.0,66500.0,53900.0,56700.0,67550.0
2020-12-03,66650.0,62950.0,89850.0,64650.0,55950.0,50550.0,66500.0,53900.0,56700.0,67550.0
2020-12-04,66650.0,62950.0,89850.0,64650.0,55950.0,50550.0,66500.0,53900.0,56700.0,67550.0
2020-12-05,,,,,,,,,,
2020-12-06,,,,,,,,,,
2020-12-07,66650.0,62950.0,89850.0,64650.0,55950.0,50550.0,66500.0,53900.0,56700.0,67550.0
2020-12-08,66650.0,62950.0,89850.0,64650.0,55950.0,50550.0,66500.0,53900.0,56700.0,67550.0
2020-12-09,,,,,,,,,,
2020-12-10,66650.0,70250.0,93450.0,66900.0,55950.0,50550.0,62900.0,53900.0,57450.0,67550.0
2020-12-11,66650.0,70250.0,93450.0,66900.0,55950.0,50550.0,62900.0,53900.0,57450.0,67550.0
2020-12-12,,,,,,,,,,
2020-12-13,,,,,,,,,,
2020-12-14,66650.0,70250.0,93450.0,66900.0,55950.0,50550.0,62900.0,53900.0,57450.0,67550.0
2020-12-15,66650.0,70250.0,93450.0,66900.0,55950.0,50550.0,62900.0,53900.0,57450.0,67550.0
2020-12-16,66650.0,74050.0,93800.0,76050.0,55300.0,46300.0,75950.0,53900.0,69700.0,71550.0
2020-12-17,66650.0,74050.0,93800.0,76050.0,55300.0,46300.0,75950.0,53900.0,69700.0,71550.0
2020-12-18,66650.0,74050.0,93800.0,76050.0,55300.0,46300.0,75950.0,53900.0,69700.0,71550.0
2020-12-19,,,,,,,,,,
2020-12-20,,,,,,,,,,
2020-12-21,66650.0,74050.0,93800.0,76050.0,55300.0,46300.0,75950.0,53900.0,69700.0,71550.0
2020-12-22,66650.0,74050.0,93800.0,76050.0,55300.0,46300.0,75950.0,53900.0,69700.0,71550.0
2020-12-23,66650.0,72950.0,102100.0,76050.0,53300.0,63750.0,75950.0,53900.0,67200.0,81300.0
2020-12-24,,,,,,,,,,
2020-12-25,,,,,,,,,,
2020-12-26,,,,,,,,,,
2020-12-27,,,,,,,,,,
2020-12-28,66650.0,72950.0,102100.0,76050.0,53300.0,63750.0,75950.0,53900.0,67200.0,81300.0
2020-12-29,66650.0,72950.0,102100.0,76050.0,53300.0,63750.0,75950.0,53900.0,67200.0,81300.0
2020-12-30,77400.0,72950.0,102100.0,76050.0,53300.0,63750.0,75950.0,53900.0,67200.0,81300.0
2020-12-31,,,,,,,,,,
2021-01-01,,,,,,,,,,
2021-01-02,,,,,,,,,,
2021-01-03,,,,,,,,,,
2021-01-04,77400.0,72950.0,102100.0,76050.0,53300.0,63750.0,75950.0,53900.0,67200.0,81300.0
2021-01-05,77400.0,72950.0,102100.0,76050.0,53300.0,63750.0,75950.0,53900.0,67200.0,81300.0
2021-01-06,77400.0,86700.0,103650.0,104200.0,54450.0,63750.0,92550.0,53900.0,84300.0,91650.0
2021-01-07,77400.0,86700.0,103650.0,104200.0,54450.0,63750.0,92550.0,53900.0,84300.0,91650.0
2021-01-08,77400.0,86700.0,103650.0,104200.0,54450.0,63750.0,92550.0,53900.0,84300.0,91650.0
2021-01-09,,,,,,,,,,
2021-01-10,,,,,,,,,,
2021-01-11,77400.0,86700.0,103650.0,104200.0,54450.0,63750.0,92550.0,53900.0,84300.0,91650.0
2021-01-12,77400.0,86700.0,103650.0,104200.0,54450.0,63750.0,92550.0,53900.0,84300.0,91650.0
2021-01-13,72650.0,85950.0,115250.0,104200.0,55200.0,58400.0,88800.0,83900.0,80550.0,102000.0
2021-01-14,72650.0,85950.0,115250.0,104200.0,55200.0,58400.0,88800.0,83900.0,80550.0,102000.0
2021-01-15,72650.0,85950.0,115250.0,104200.0,55200.0,58400.0,88800.0,83900.0,80550.0,102000.0
2021-01-16,,,,,,,,,,
2021-01-17,,,,,,,,,,
2021-01-18,72650.0,85950.0,115250.0,104200.0,55200.0,58400.0,88800.0,83900.0,80550.0,102000.0
2021-01-19,72650.0,85950.0,115250.0,104200.0,55200.0,58400.0,88800.0,83900.0,80550.0,102000.0
2021-01-20,72650.0,83650.0,111350.0,104200.0,53350.0,67200.0,86550.0,83900.0,83300.0,102000.0
2021-01-21,72650.0,83650.0,111350.0,104200.0,53350.0,67200.0,86550.0,83900.0,83300.0,102000.0
2021-01-22,72650.0,83650.0,111350.0,104200.0,53350.0,67200.0,86550.0,83900.0,83300.0,102000.0
2021-01-23,,,,,,,,,,
2021-01-24,,,,,,,,,,
2021-01-25,72650.0,83650.0,111350.0,104200.0,53350.0,67200.0,86550.0,83900.0,83300.0,102000.0
2021-01-26,72650.0,83650.0,111350.0,104200.0,53350.0,67200.0,86550.0,83900.0,83300.0,102000.0
2021-01-27,76900.0,83650.0,108150.0,104200.0,52400.0,67200.0,86550.0,83900.0,80700.0,99500.0
2021-01-28,76900.0,83650.0,108150.0,104200.0,52400.0,67200.0,86550.0,83900.0,80700.0,99500.0
2021-01-29,76900.0,83650.0,108150.0,104200.0,52400.0,67200.0,86550.0,83900.0,80700.0,99500.0
2021-01-30,,,,,,,,,,
2021-01-31,,,,,,,,,,
2021-02-01,76900.0,83650.0,108150.0,104200.0,52400.0,67200.0,86550.0,83900.0,80700.0,99500.0
2021-02-02,76900.0,83650.0,108150.0,104200.0,52400.0,67200.0,86550.0,83900.0,80700.0,99500.0
2021-02-03,76900.0,78200.0,100550.0,104200.0,52000.0,67200.0,88800.0,98900.0,90700.0,99500.0
2021-02-04,76900.0,78200.0,100550.0,104200.0,52000.0,67200.0,88800.0,98900.0,90700.0,99500.0
2021-02-05,76900.0,78200.0,100550.0,104200.0,52000.0,67200.0,88800.0,98900.0,90700.0,99500.0
2021-02-06,,,,,,,,,,
2021-02-07,,,,,,,,,,
2021-02-08,76900.0,78200.0,100550.0,104200.0,52000.0,67200.0,88800.0,98900.0,90700.0,99500.0
2021-02-09,76900.0,78200.0,100550.0,104200.0,52000.0,67200.0,88800.0,98900.0,90700.0,99500.0
2021-02-10,76900.0,82600.0,96700.0,104200.0,50950.0,65700.0,84550.0,89900.0,90950.0,94500.0
2021-02-11,76900.0,82600.0,96700.0,104200.0,50950.0,65700.0,84550.0,89900.0,90950.0,94500.0
2021-02-12,,,,,,,,,,
2021-02-13,,,,,,,,,,
2021-02-14,,,,,,,,,,
2021-02-15,76900.0,82600.0,96700.0,104200.0,50950.0,65700.0,84550.0,89900.0,90950.0,94500.0
2021-02-16,76900.0,82600.0,96700.0,104200.0,50950.0,65700.0,84550.0,89900.0,90950.0,94500.0
2021-02-17,76900.0,83100.0,92100.0,104200.0,49450.0,57950.0,84550.0,89900.0,90950.0,94500.0
2021-02-18,76900.0,83100.0,92100.0,104200.0,49450.0,57950.0,84550.0,89900.0,90950.0,94500.0
2021-02-19,76900.0,83100.0,92100.0,104200.0,49450.0,57950.0,84550.0,89900.0,90950.0,94500.0
2021-02-20,,,,,,,,,,
2021-02-21,,,,,,,,,,
2021-02-22,76900.0,83100.0,92100.0,104200.0,49450.0,57950.0,84550.0,89900.0,90950.0,94500.0
2021-02-23,76900.0,83100.0,92100.0,104200.0,49450.0,57950.0,84550.0,89900.0,90950.0,94500.0
2021-02-24,76900.0,87300.0,87100.0,104200.0,50350.0,57950.0,84550.0,89900.0,90950.0,89500.0
2021-02-25,74900.0,87300.0,87100.0,104200.0,50350.0,57950.0,84550.0,89900.0,90950.0,89500.0
2021-02-26,74900.0,87300.0,87100.0,104200.0,50350.0,57950.0,84550.0,89900.0,90950.0,89500.0
2021-02-27,,,,,,,,,,
2021-02-28,,,,,,,,,,
2021-03-01,74900.0,87300.0,87100.0,104200.0,50350.0,57950.0,84550.0,89900.0,90950.0,89500.0
2021-03-02,74900.0,87300.0,87100.0,104200.0,50350.0,57950.0,84550.0,89900.0,90950.0,89500.0
2021-03-03,76900.0,83850.0,83200.0,91700.0,51250.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-04,76900.0,83850.0,83200.0,91700.0,51250.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-05,76900.0,83850.0,83200.0,91700.0,51250.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-06,,,,,,,,,,
2021-03-07,,,,,,,,,,
2021-03-08,76900.0,83850.0,83200.0,91700.0,51250.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-09,76900.0,83850.0,83200.0,91700.0,51250.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-10,76900.0,83950.0,88200.0,91700.0,55200.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-11,,,,,,,,,,
2021-03-12,76900.0,83950.0,88200.0,91700.0,55200.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-13,,,,,,,,,,
2021-03-14,,,,,,,,,,
2021-03-15,76900.0,83950.0,88200.0,91700.0,55200.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-16,76900.0,83950.0,88200.0,91700.0,55200.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-17,76900.0,82700.0,88800.0,91700.0,56050.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-18,76900.0,82700.0,88800.0,91700.0,56050.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-19,76900.0,82700.0,88800.0,91700.0,56050.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-20,,,,,,,,,,
2021-03-21,,,,,,,,,,
2021-03-22,76900.0,82700.0,88800.0,91700.0,56050.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-23,76900.0,82700.0,88800.0,91700.0,56050.0,57950.0,83950.0,89900.0,91950.0,92000.0
2021-03-24,76900.0,79600.0,87200.0,91700.0,55300.0,57950.0,83950.0,89900.0,92000.0,86900.0
2021-03-25,76900.0,79600.0,87200.0,91700.0,55300.0,57950.0,83950.0,89900.0,92000.0,86900.0
2021-03-26,76900.0,79600.0,87200.0,91700.0,55300.0,57950.0,83950.0,89900.0,92000.0,86900.0
2021-03-27,,,,,,,,,,
2021-03-28,,,,,,,,,,
2021-03-29,76900.0,79600.0,87200.0,91700.0,55300.0,57950.0,83950.0,89900.0,92000.0,86900.0
2021-03-30,76900.0,79600.0,87200.0,91700.0,55300.0,57950.0,83950.0,89900.0,92000.0,86900.0
2021-03-31,79900.0,79600.0,87200.0,91700.0,55300.0,57950.0,83950.0,89900.0,92000.0,86900.0
2021-04-01,79900.0,79600.0,87200.0,91700.0,55300.0,57950.0,83950.0,89900.0,92000.0,86900.0
2021-04-02,,,,,,,,,,
2021-04-03,,,,,,,,,,
2021-04-04,,,,,,,,,,
2021-04-05,79900.0,79600.0,87200.0,91700.0,55300.0,57950.0,83950.0,89900.0,92000.0,86900.0
2021-04-06,79900.0,79600.0,87200.0,91700.0,55300.0,57950.0,83950.0,89900.0,92000.0,86900.0
2021-04-07,76400.0,79100.0,90450.0,100950.0,55300.0,57950.0,85700.0,89900.0,94750.0,82100.0
2021-04-08,76400.0,79100.0,90450.0,100950.0,55300.0,57950.0,85700.0,89900.0,94750.0,82100.0
2021-04-09,76400.0,79100.0,90450.0,100950.0,55300.0,57950.0,85700.0,89900.0,94750.0,82100.0
2021-04-10,,,,,,,,,,
2021-04-11,,,,,,,,,,
2021-04-12,76400.0,79100.0,90450.0,100950.0,55300.0,57950.0,85700.0,89900.0,94750.0,82100.0
2021-04-13,76400.0,79100.0,90450.0,100950.0,55300.0,57950.0,85700.0,89900.0,94750.0,82100.0
2021-04-14,76400.0,84800.0,86200.0,100950.0,56950.0,58700.0,92150.0,89900.0,94750.0,84600.0
2021-04-15,76400.0,84800.0,86200.0,100950.0,56950.0,58700.0,92150.0,89900.0,94750.0,84600.0
2021-04-16,76400.0,84800.0,86200.0,100950.0,56950.0,58700.0,92150.0,89900.0,94750.0,84600.0
2021-04-17,,,,,,,,,,
2021-04-18,,,,,,,,,,
2021-04-19,76400.0,84800.0,86200.0,100950.0,56950.0,58700.0,92150.0,89900.0,94750.0,84600.0
2021-04-20,76400.0,84800.0,86200.0,100950.0,56950.0,58700.0,92150.0,89900.0,94750.0,84600.0
2021-04-21,76400.0,84700.0,86800.0,103100.0,56950.0,53900.0,92150.0,92550.0,94750.0,88550.0
2021-04-22,76400.0,84700.0,86800.0,103100.0,56950.0,53900.0,92150.0,92550.0,94750.0,88550.0
2021-04-23,76400.0,84700.0,86800.0,103100.0,56950.0,53900.0,92150.0,92550.0,94750.0,88550.0
2021-04-24,,,,,,,,,,
2021-04-25,,,,,,,,,,
2021-04-26,76400.0,84700.0,86800.0,103100.0,56950.0,53900.0,92150.0,92550.0,94750.0,88550.0
2021-04-27,76400.0,84700.0,86800.0,103100.0,56950.0,53900.0,92150.0,92550.0,94750.0,88550.0
2021-04-28,80550.0,84450.0,87050.0,109750.0,59950.0,46400.0,84650.0,89900.0,94750.0,88550.0
2021-04-29,80550.0,84450.0,87050.0,109750.0,59950.0,46400.0,84650.0,89900.0,94750.0,88550.0
2021-04-30,80550.0,84450.0,87050.0,109750.0,59950.0,46400.0,84650.0,89900.0,94750.0,88550.0
2021-05-01,,,,,,,,,,
2021-05-02,,,,,,,,,,
2021-05-03,80550.0,84450.0,87050.0,109750.0,59950.0,46400.0,84650.0,89900.0,94750.0,88550.0
2021-05-04,80550.0,84450.0,87050.0,109750.0,59950.0,46400.0,84650.0,89900.0,94750.0,88550.0
2021-05-05,80550.0,75100.0,84600.0,94950.0,63300.0,43200.0,66600.0,92400.0,84750.0,83750.0
2021-05-06,80550.0,75100.0,84600.0,94950.0,63300.0,43200.0,66600.0,92400.0,84750.0,83750.0
2021-05-07,80550.0,75100.0,84600.0,94950.0,63300.0,43200.0,66600.0,92400.0,84750.0,83750.0
2021-05-08,,,,,,,,,,
2021-05-09,,,,,,,,,,
2021-05-10,80550.0,75100.0,84600.0,94950.0,63300.0,43200.0,66600.0,92400.0,84750.0,83750.0
2021-05-11,80550.0,75100.0,84600.0,94950.0,63300.0,43200.0,66600.0,92400.0,84750.0,83750.0
2021-05-12,,,,,,,,,,
2021-05-13,,,,,,,,,,
2021-05-14,,,,,,,,,,
2021-05-15,,,,,,,,,,
2021-05-16,,,,,,,,,,
2021-05-17,80550.0,78200.0,85350.0,84800.0,63400.0,45200.0,66600.0,89900.0,85600.0,72850.0
2021-05-18,80550.0,78200.0,85350.0,84800.0,63400.0,45200.0,66600.0,89900.0,85600.0,72850.0
2021-05-19,80750.0,85200.0,89600.0,84800.0,63200.0,38950.0,69600.0,89900.0,83100.0,75850.0
2021-05-20,80750.0,85200.0,89600.0,84800.0,63200.0,38950.0,69600.0,89900.0,83100.0,75850.0
2021-05-21,80750.0,85200.0,89600.0,84800.0,63200.0,38950.0,69600.0,89900.0,83100.0,75850.0
2021-05-22,,,,,,,,,,
2021-05-23,,,,,,,,,,
2021-05-24,80750.0,85200.0,89600.0,84800.0,63200.0,38950.0,69600.0,89900.0,83100.0,75850.0
2021-05-25,80750.0,85200.0,89600.0,84800.0,63200.0,38950.0,69600.0,89900.0,83100.0,75850.0
2021-05-26,,,,,,,,,,
2021-05-27,80750.0,80000.0,88050.0,83300.0,63200.0,35500.0,68600.0,92400.0,78700.0,75700.0
2021-05-28,80750.0,80000.0,88050.0,83300.0,63200.0,35500.0,68600.0,92400.0,78700.0,75700.0
2021-05-29,,,,,,,,,,
2021-05-30,,,,,,,,,,
2021-05-31,80750.0,80000.0,88050.0,83300.0,63200.0,35500.0,68600.0,92400.0,78700.0,75700.0
2021-06-01,,,,,,,,,,
2021-06-02,80550.0,72850.0,82500.0,78050.0,60700.0,35500.0,68600.0,89900.0,78700.0,75200.0
2021-06-03,80550.0,72850.0,82500.0,78050.0,60700.0,35500.0,68600.0,89900.0,78700.0,75200.0
2021-06-04,80550.0,72850.0,82500.0,78050.0,60700.0,35500.0,68600.0,89900.0,78700.0,75200.0
2021-06-05,,,,,,,,,,
2021-06-06,,,,,,,,,,
2021-06-07,80550.0,72850.0,82500.0,78050.0,60700.0,35500.0,68600.0,89900.0,78700.0,75200.0
2021-06-08,80550.0,72850.0,82500.0,78050.0,60700.0,35500.0,68600.0,89900.0,78700.0,75200.0
2021-06-09,80550.0,65700.0,84550.0,63450.0,57700.0,35500.0,64850.0,99900.0,78700.0,75200.0
2021-06-10,80550.0,65700.0,84550.0,63450.0,57700.0,35500.0,64850.0,99900.0,78700.0,75200.0
2021-06-11,80550.0,65700.0,84550.0,63450.0,57700.0,35500.0,64850.0,99900.0,78700.0,75200.0
2021-06-12,,,,,,,,,,
2021-06-13,,,,,,,,,,
2021-06-14,80550.0,65700.0,84550.0,63450.0,57700.0,35500.0,64850.0,99900.0,78700.0,75200.0
